custom_id,pilot_row_id,category,explanation_id,candidate_index,candidate_rank_by_market_error,num_candidates_for_prompt,is_best_candidate,is_recommended_candidate,is_positive_improvement,schema_valid,market_delta,explanation_delta,posterior,posterior_error_to_market,improvement_vs_persistence,delta_error,direction_match,selected_evidence_count,evidence_weights_count,confidence,has_evidence_irrelevance,selected_with_irrelevance,top_posterior_selected,top_prior_selected,posterior_top_k_selected,prior_top_k_selected,random_candidate_selected,magnitude,class_source_credibility,class_base_rate_calibration,class_resolution_rule,class_causal_chain,class_direct_resolution,class_trend_continuation,class_overreaction_correction,class_underreaction_correction,class_evidence_irrelevance,class_market_microstructure,class_other,magnitude_none,magnitude_small,magnitude_moderate,magnitude_large,dataset,confidence_raw,confidence_out_of_bounds,prior,market_after,abs_market_delta,abs_explanation_delta,market_direction,candidate_direction,market_move_bin,valid_candidate_count_bin,selector,_metric,confidence_z,posterior_z,abs_explanation_delta_z,selected_evidence_count_z,evidence_weights_count_z,selector_score
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0950__mixed_blind__neutral_forecaster__s00,kalshi_train_0950,Economics,E1,0,1,2,True,True,True,True,0.0739,0.0569999999999999,0.495,0.0169,0.0569999999999999,0.0169,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.4380000000000001,0.5119000000000001,0.0739,0.0569999999999999,up,up,medium,2,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0950__mixed_blind__neutral_forecaster__s00,kalshi_train_0950,Economics,E1,0,1,2,True,True,True,True,0.0739,0.0569999999999999,0.495,0.0169,0.0569999999999999,0.0169,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.4380000000000001,0.5119000000000001,0.0739,0.0569999999999999,up,up,medium,2,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0950__mixed_blind__neutral_forecaster__s00,kalshi_train_0950,Economics,E1,0,1,2,True,True,True,True,0.0739,0.0569999999999999,0.495,0.0169,0.0569999999999999,0.0169,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.4380000000000001,0.5119000000000001,0.0739,0.0569999999999999,up,up,medium,2,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,max_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0953__mixed_blind__neutral_forecaster__s00,kalshi_train_0953,Economics,E1,0,1,5,True,True,False,True,0.0736999999999999,0.0,0.6709,0.0736999999999999,0.0,0.0736999999999999,False,1.0,0.0,0.9,False,False,False,False,True,True,False,none,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.9,False,0.6709,0.7445999999999999,0.0736999999999999,0.0,up,flat,medium,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E2,1,5,5,False,False,True,True,0.0731999999999999,0.0155,0.2,0.0576999999999999,0.0155,0.0576999999999999,True,2.0,2.0,0.75,False,False,False,False,True,True,False,small,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,train_all_batches,0.75,False,0.1845,0.25769999999999993,0.0731999999999999,0.0155,up,up,medium,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,max_abs_update,0.0355,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E2,1,5,5,False,False,True,True,0.0731999999999999,0.0155,0.2,0.0576999999999999,0.0155,0.0576999999999999,True,2.0,2.0,0.75,False,False,False,False,True,True,False,small,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,train_all_batches,0.75,False,0.1845,0.25769999999999993,0.0731999999999999,0.0155,up,up,medium,5,min_abs_update,0.0155,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E2,1,5,5,False,False,True,True,0.0731999999999999,0.0155,0.2,0.0576999999999999,0.0155,0.0576999999999999,True,2.0,2.0,0.75,False,False,False,False,True,True,False,small,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,train_all_batches,0.75,False,0.1845,0.25769999999999993,0.0731999999999999,0.0155,up,up,medium,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,kalshi_train_1819,Politics,E1,0,1,5,True,True,True,True,0.0731999999999999,0.0355,0.22,0.0376999999999999,0.0355,0.0376999999999999,True,3.0,3.0,0.85,False,False,False,False,True,True,False,moderate,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.1845,0.25769999999999993,0.0731999999999999,0.0355,up,up,medium,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E3,2,1,3,True,False,True,True,-0.073,-0.03,0.12,0.043,0.03,0.043,True,1.0,1.0,0.6,False,False,True,True,True,True,False,none,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.6,False,0.15,0.077,0.073,0.03,down,down,medium,3,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,max_abs_update,0.03,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E2,1,2,3,False,False,True,True,-0.073,-0.0099999999999999,0.14,0.063,0.0099999999999999,0.063,True,2.0,2.0,0.7,False,False,False,False,True,True,False,none,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.7,False,0.1499999999999999,0.07699999999999992,0.073,0.0099999999999999,down,down,medium,3,min_abs_update,0.0099999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E3,2,1,3,True,False,True,True,-0.073,-0.03,0.12,0.043,0.03,0.043,True,1.0,1.0,0.6,False,False,True,True,True,True,False,none,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.6,False,0.15,0.077,0.073,0.03,down,down,medium,3,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E1,0,3,3,False,True,False,True,-0.073,0.03,0.18,0.103,-0.03,0.103,False,2.0,2.0,0.8,False,False,True,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.15,0.077,0.073,0.03,down,up,medium,3,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,kalshi_train_1491,Politics,E3,2,1,3,True,False,True,True,-0.073,-0.03,0.12,0.043,0.03,0.043,True,1.0,1.0,0.6,False,False,True,True,True,True,False,none,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,train_all_batches,0.6,False,0.15,0.077,0.073,0.03,down,down,medium,3,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E5,4,1,4,True,True,True,True,0.073,0.0548999999999999,0.15,0.0181,0.0548999999999999,0.0181,True,3.0,3.0,0.9,False,False,False,False,True,True,False,large,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,train_all_batches,0.9,False,0.0951000000000001,0.16810000000000008,0.073,0.0548999999999999,up,up,medium,4,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E1,0,2,4,False,False,True,True,0.073,0.0248999999999999,0.12,0.0481,0.0248999999999999,0.0481,True,3.0,3.0,0.8,False,False,False,False,True,True,False,moderate,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.0951000000000001,0.16810000000000008,0.073,0.0248999999999999,up,up,medium,4,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E5,4,1,4,True,True,True,True,0.073,0.0548999999999999,0.15,0.0181,0.0548999999999999,0.0181,True,3.0,3.0,0.9,False,False,False,False,True,True,False,large,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,train_all_batches,0.9,False,0.0951000000000001,0.16810000000000008,0.073,0.0548999999999999,up,up,medium,4,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E5,4,1,4,True,True,True,True,0.073,0.0548999999999999,0.15,0.0181,0.0548999999999999,0.0181,True,3.0,3.0,0.9,False,False,False,False,True,True,False,large,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,train_all_batches,0.9,False,0.0951000000000001,0.16810000000000008,0.073,0.0548999999999999,up,up,medium,4,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E2,1,4,4,False,False,True,True,0.073,0.0098999999999999,0.105,0.0631,0.0098999999999999,0.0631,True,2.0,2.0,0.7,False,False,True,True,True,True,False,small,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.0951000000000001,0.16810000000000008,0.073,0.0098999999999999,up,up,medium,4,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E5,4,1,4,True,True,True,True,0.073,0.0548999999999999,0.15,0.0181,0.0548999999999999,0.0181,True,3.0,3.0,0.9,False,False,False,False,True,True,False,large,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,train_all_batches,0.9,False,0.0951000000000001,0.16810000000000008,0.073,0.0548999999999999,up,up,medium,4,max_abs_update,0.0548999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E2,1,4,4,False,False,True,True,0.073,0.0098999999999999,0.105,0.0631,0.0098999999999999,0.0631,True,2.0,2.0,0.7,False,False,True,True,True,True,False,small,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.0951000000000001,0.16810000000000008,0.073,0.0098999999999999,up,up,medium,4,min_abs_update,0.0098999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E5,4,1,4,True,True,True,True,0.073,0.0548999999999999,0.15,0.0181,0.0548999999999999,0.0181,True,3.0,3.0,0.9,False,False,False,False,True,True,False,large,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,train_all_batches,0.9,False,0.0951000000000001,0.16810000000000008,0.073,0.0548999999999999,up,up,medium,4,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E2,1,4,4,False,False,True,True,0.073,0.0098999999999999,0.105,0.0631,0.0098999999999999,0.0631,True,2.0,2.0,0.7,False,False,True,True,True,True,False,small,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.0951000000000001,0.16810000000000008,0.073,0.0098999999999999,up,up,medium,4,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E1,0,2,4,False,False,True,True,0.073,0.0248999999999999,0.12,0.0481,0.0248999999999999,0.0481,True,3.0,3.0,0.8,False,False,False,False,True,True,False,moderate,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.0951000000000001,0.16810000000000008,0.073,0.0248999999999999,up,up,medium,4,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E1,0,2,4,False,False,True,True,0.073,0.0248999999999999,0.12,0.0481,0.0248999999999999,0.0481,True,3.0,3.0,0.8,False,False,False,False,True,True,False,moderate,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.0951000000000001,0.16810000000000008,0.073,0.0248999999999999,up,up,medium,4,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,kalshi_train_2037,Politics,E5,4,1,4,True,True,True,True,0.073,0.0548999999999999,0.15,0.0181,0.0548999999999999,0.0181,True,3.0,3.0,0.9,False,False,False,False,True,True,False,large,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,train_all_batches,0.9,False,0.0951000000000001,0.16810000000000008,0.073,0.0548999999999999,up,up,medium,4,oracle_best_candidate,,,,,,,
